Protein ID,Identified Length,Gene ID,Protein Name,Organism Name,Taxonomic ID,Molecular Function-GO Annot,Biological processes-GO Annot,Cellular Component-Go Annot
H3E9D8,49,,Homeobox domain-containing protein,Pristionchus pacificus (Parasitic nematode),54126,DNA binding,nan,Nucleus
A0A5J4YVQ1,51,,Pre-B-cell leukemia transcription factor 3,Porphyridium purpureum (Red alga) (Porphyridium cruentum),35688,DNA binding,nan,Nucleus
A0A0U9I6F1,49,,Putative PHD domain containing homeodomain protein,Klebsormidium nitens (Green alga) (Ulothrix nitens),105231,"DNA binding, metal ion binding",nan,Nucleus
F9X5R5,54,13395575,Homeobox domain-containing protein,Zymoseptoria tritici (strain CBS 115943 / IPO323) (Speckled leaf blotch fungus) (Septoria tritici),336722,DNA binding,nan,Nucleus
A0A5B8MV64,47,,Homeobox domain-containing protein,Chloropicon primus,1764295,DNA binding,nan,Nucleus
A0A165QPX0,47,,Uncharacterized protein,Exidia glandulosa HHB12029,1314781,DNA binding,nan,Nucleus
A0A3M7R238,57,,Homeobox domain-containing protein,Brachionus plicatilis (Marine rotifer) (Brachionus muelleri),10195,DNA binding,nan,Nucleus
C3Z1B2,49,,Uncharacterized protein,Branchiostoma floridae (Florida lancelet) (Amphioxus),7739,"DNA binding, DNA-binding transcription factor activity, RNA polymerase II-specific",regulation of transcription by RNA polymerase II,Nucleus
A0A3P7L1U7,41,,Homeobox domain-containing protein,Dibothriocephalus latus (Fish tapeworm) (Diphyllobothrium latum),60516,DNA binding,nan,Nucleus
A0A1J4K994,58,,Homeobox domain-containing protein,Tritrichomonas foetus,1144522,DNA binding,nan,Nucleus
A0A1J4KIL5,58,,Homeobox domain-containing protein,Tritrichomonas foetus,1144522,DNA binding,nan,Nucleus
A0A5B8MZN8,52,,Homeobox domain-containing protein,Chloropicon primus,1764295,DNA binding,nan,Nucleus
A0A3M7P4D1,45,,Uncharacterized protein,Brachionus plicatilis (Marine rotifer) (Brachionus muelleri),10195,DNA binding,nan,Nucleus
L1JTC3,48,17307861,Homeobox domain-containing protein,Guillardia theta (strain CCMP2712) (Cryptophyte),905079,DNA binding,nan,Nucleus
A0A0P0XEM8,57,,Os08g0292000 protein,Oryza sativa subsp. japonica (Rice),39947,"DNA binding, lipid binding",nan,Nucleus
A0A1D1UPU5,52,,Homeobox domain-containing protein,Ramazzottius varieornatus (Water bear) (Tardigrade),947166,DNA binding,nan,Nucleus
A0A2K3N5J2,52,,Homeobox-leucine zipper protein HDG2-like,Trifolium pratense (Red clover),57577,"DNA binding, DNA-binding transcription factor activity, RNA polymerase II-specific, lipid binding",nan,Nucleus
A0A090KXK1,61,,Homeobox domain and Homeodomain-like-containing protein,Strongyloides ratti (Parasitic roundworm),34506,DNA binding,nan,Nucleus
A0A090KXB5,59,,Homeobox domain and Homeodomain-like-containing protein,Strongyloides ratti (Parasitic roundworm),34506,DNA binding,nan,Nucleus
K1RFS1,66,,WD repeat-containing protein 68,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),29159,DNA binding,nan,Nucleus
A0A210Q7G1,67,,DNA-binding protein SATB2,Mizuhopecten yessoensis (Japanese scallop) (Patinopecten yessoensis),6573,DNA binding,chromatin remodeling,Nucleus
A0A090KWL5,59,,Homeobox domain and Homeodomain-like-containing protein,Strongyloides ratti (Parasitic roundworm),34506,DNA binding,nan,Nucleus
T1KMQ0,55,,Uncharacterized protein,Tetranychus urticae (Two-spotted spider mite),32264,DNA binding,nan,Nucleus
T1KMS3,57,,Uncharacterized protein,Tetranychus urticae (Two-spotted spider mite),32264,DNA binding,nan,Nucleus
T1KMR8,57,,Uncharacterized protein,Tetranychus urticae (Two-spotted spider mite),32264,DNA binding,nan,Nucleus
T1KMQ3,55,,Uncharacterized protein,Tetranychus urticae (Two-spotted spider mite),32264,DNA binding,nan,Nucleus
A0A016WJM6,59,,Homeobox domain-containing protein,Ancylostoma ceylanicum,53326,DNA binding,nan,Nucleus
Q17792,59,182371,Homeobox domain-containing protein,Caenorhabditis elegans,6239,DNA binding,nan,Nucleus
A0A2A2M0X8,59,,Homeobox domain-containing protein,Diploscapter pachys,2018661,DNA binding,nan,Nucleus
A0A226EL28,55,,Homeobox protein siamois,Folsomia candida (Springtail),158441,DNA binding,nan,Nucleus
R7TQ32,55,,Homeobox domain-containing protein,Capitella teleta (Polychaete worm),283909,DNA binding,nan,Nucleus
V4CQS4,53,20230455,Uncharacterized protein,Lottia gigantea (Giant owl limpet),225164,"DNA binding, metal ion binding",nan,Nucleus
K7L532,61,,Homeobox domain-containing protein,Glycine max (Soybean) (Glycine hispida),3847,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
A0A654F8B4,61,,Homeobox domain-containing protein,Arabidopsis thaliana (Mouse-ear cress),3702,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
A0A2Z7DEE2,61,,WUSCHEL-related homeobox 1,Dorcoceras hygrometricum,472368,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
A0A2Z7ACS4,61,,WUSCHEL-related homeobox 1,Dorcoceras hygrometricum,472368,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
S8DL22,61,,Homeobox domain-containing protein,Genlisea aurea,192259,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
S8CG27,60,,Homeobox domain-containing protein,Genlisea aurea,192259,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
A0A2K3NSB5,62,,WUSCHEL-related homeobox 1-like protein,Trifolium pratense (Red clover),57577,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
A0A384KZD3,59,814678,(thale cress) hypothetical protein,Arabidopsis thaliana (Mouse-ear cress),3702,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
M0STH3,61,103982317,Homeobox domain-containing protein,Musa acuminata subsp. malaccensis (Wild banana) (Musa malaccensis),214687,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
A0A384LML6,61,817410,WOX3,Arabidopsis thaliana (Mouse-ear cress),3702,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
M0TLV6,61,,Homeobox domain-containing protein,Musa acuminata subsp. malaccensis (Wild banana) (Musa malaccensis),214687,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
Q5W7C3,61,107275686,Putative WUSCHEL-related homeobox 2,Oryza sativa subsp. japonica (Rice),39947,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
K7L1F8,61,102662354,Homeobox domain-containing protein,Glycine max (Soybean) (Glycine hispida),3847,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
A0A2U1PTR4,61,,Homeodomain-containing protein,Artemisia annua (Sweet wormwood),35608,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
A0A2Z7ARB3,61,,WUSCHEL-related homeobox 3-like,Dorcoceras hygrometricum,472368,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
A0A2U1NUU2,61,,Homeodomain-containing protein,Artemisia annua (Sweet wormwood),35608,"DNA binding, DNA-binding transcription factor activity","cell division, phloem or xylem histogenesis, procambium histogenesis",Nucleus
Q7XTV3,61,4337218,WUSCHEL-related homeobox 4,Oryza sativa subsp. japonica (Rice),39947,"DNA binding, DNA-binding transcription factor activity","cell division, phloem or xylem histogenesis, procambium histogenesis, signal transduction, tissue development",Nucleus
M0TQR5,61,,Homeobox domain-containing protein,Musa acuminata subsp. malaccensis (Wild banana) (Musa malaccensis),214687,"DNA binding, DNA-binding transcription factor activity","cell division, phloem or xylem histogenesis, procambium histogenesis, tissue development",Nucleus
A0A0P0VAA0,61,,Os01g0840300 protein,Oryza sativa subsp. japonica (Rice),39947,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
K7LPP6,61,100801698,Homeobox domain-containing protein,Glycine max (Soybean) (Glycine hispida),3847,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
I1M4V5,61,100786177,Homeobox domain-containing protein,Glycine max (Soybean) (Glycine hispida),3847,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
Q6X7K1,61,836053,WUSCHEL-related homeobox 2,Arabidopsis thaliana (Mouse-ear cress),3702,"DNA binding, DNA-binding transcription factor activity","apical cell fate commitment, cotyledon boundary formation, cotyledon development, embryonic pattern specification, longitudinal axis specification, positive regulation of cell population proliferation, response to karrikin",Nucleus
A0A2Z7C359,61,,WUSCHEL-related homeobox 2-like,Dorcoceras hygrometricum,472368,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
M0RLN1,61,,Homeobox domain-containing protein,Musa acuminata subsp. malaccensis (Wild banana) (Musa malaccensis),214687,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
A0A2U1LBE4,60,,Homeodomain-containing protein,Artemisia annua (Sweet wormwood),35608,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
A0A2U1KRR5,62,,Homeodomain-containing protein,Artemisia annua (Sweet wormwood),35608,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
K7K487,62,100775555,Homeobox domain-containing protein,Glycine max (Soybean) (Glycine hispida),3847,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
A0A5P1EFH4,62,,Homeobox domain-containing protein,Asparagus officinalis (Garden asparagus),4686,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
A0A5S9WZ66,62,,Homeobox domain-containing protein,Arabidopsis thaliana (Mouse-ear cress),3702,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
Q7XM13,62,107275471,WUSCHEL-related homeobox 1,Oryza sativa subsp. japonica (Rice),39947,"DNA binding, DNA-binding transcription factor activity","axillary shoot meristem initiation, negative regulation of transcription, DNA-templated, plant organ development",Nucleus
K7LRQ0,62,100800233,Homeobox domain-containing protein,Glycine max (Soybean) (Glycine hispida),3847,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
A0A384KT15,62,820297,(thale cress) hypothetical protein,Arabidopsis thaliana (Mouse-ear cress),3702,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
Q8W0F1,62,4324824,WUSCHEL-related homeobox 9,Oryza sativa subsp. japonica (Rice),39947,"DNA binding, DNA-binding transcription factor activity",plant organ development,Nucleus
A0A5P1E859,62,,Homeobox domain-containing protein,Asparagus officinalis (Garden asparagus),4686,"catalytic activity, DNA binding",nan,Nucleus
S8D004,61,,Homeobox domain-containing protein,Genlisea aurea,192259,"DNA binding, DNA-binding transcription factor activity","multicellular organism development, regulation of developmental process",Nucleus
A0A0P0WR63,61,,Os05g0564500 protein,Oryza sativa subsp. japonica (Rice),39947,"DNA binding, DNA-binding transcription factor activity","multicellular organism development, regulation of developmental process",Nucleus
A0A2K3ME04,62,,WUSCHEL-related homeobox 9-like protein,Trifolium pratense (Red clover),57577,"DNA binding, DNA-binding transcription factor activity","multicellular organism development, regulation of developmental process",Nucleus
Q6X7J5,62,834638,WUSCHEL-related homeobox 8,Arabidopsis thaliana (Mouse-ear cress),3702,"DNA binding, DNA-binding transcription factor activity","cotyledon boundary formation, cotyledon development, embryo development ending in seed dormancy, establishment of cell polarity, positive regulation of cell population proliferation, regulation of developmental process",Nucleus
A0A2K3MHL1,61,,WUSCHEL-related homeobox 9-like protein,Trifolium pratense (Red clover),57577,"DNA binding, DNA-binding transcription factor activity","multicellular organism development, regulation of developmental process",Nucleus
A0A2K3LVA4,62,,WUSCHEL-related homeobox 11-like protein,Trifolium pratense (Red clover),57577,"DNA binding, DNA-binding transcription factor activity",adventitious root development,Nucleus
A0A654G1Y3,62,,Homeobox domain-containing protein,Arabidopsis thaliana (Mouse-ear cress),3702,"DNA binding, DNA-binding transcription factor activity",adventitious root development,Nucleus
M0RFI6,62,,Homeobox domain-containing protein,Musa acuminata subsp. malaccensis (Wild banana) (Musa malaccensis),214687,"DNA binding, DNA-binding transcription factor activity",adventitious root development,Nucleus
A0A2K3LFX8,60,,WUSCHEL-related homeobox 9-like protein,Trifolium pratense (Red clover),57577,"DNA binding, DNA-binding transcription factor activity","multicellular organism development, regulation of developmental process",Nucleus
A0A2K3KZ04,61,,WUSCHEL-related homeobox 9-like protein,Trifolium pratense (Red clover),57577,"DNA binding, DNA-binding transcription factor activity","multicellular organism development, regulation of developmental process",Nucleus
I1K7B8,62,,Homeobox domain-containing protein,Glycine max (Soybean) (Glycine hispida),3847,"DNA binding, DNA-binding transcription factor activity",nan,Nucleus
K7MVC2,62,100784355,Homeobox domain-containing protein,Glycine max (Soybean) (Glycine hispida),3847,"DNA binding, DNA-binding transcription factor activity",nan,Nucleus
A0A178UZQ1,62,829707,(thale cress) hypothetical protein,Arabidopsis thaliana (Mouse-ear cress),3702,"DNA binding, DNA-binding transcription factor activity",nan,Nucleus
M0SS14,62,103982724,Homeobox domain-containing protein,Musa acuminata subsp. malaccensis (Wild banana) (Musa malaccensis),214687,"DNA binding, DNA-binding transcription factor activity",nan,Nucleus
S8CW23,62,,Homeobox domain-containing protein,Genlisea aurea,192259,"DNA binding, DNA-binding transcription factor activity",nan,Nucleus
M0ST59,62,,Homeobox domain-containing protein,Musa acuminata subsp. malaccensis (Wild banana) (Musa malaccensis),214687,"DNA binding, DNA-binding transcription factor activity",nan,Nucleus
A0A2K1JDT2,62,,Homeobox domain-containing protein,Physcomitrium patens (Spreading-leaved earth moss) (Physcomitrella patens),3218,"DNA binding, DNA-binding transcription factor activity",nan,Nucleus
D8QUI1,62,9634901,Uncharacterized protein WOX8-1,Selaginella moellendorffii (Spikemoss),88036,"DNA binding, DNA-binding transcription factor activity",nan,Nucleus
M0RG52,62,104000485,Homeobox domain-containing protein,Musa acuminata subsp. malaccensis (Wild banana) (Musa malaccensis),214687,"DNA binding, DNA-binding transcription factor activity",nan,Nucleus
A0A178W4J5,62,,WOX14,Arabidopsis thaliana (Mouse-ear cress),3702,"DNA binding, DNA-binding transcription factor activity",nan,Nucleus
A0A5S9VBS6,62,,Homeobox domain-containing protein,Arabidopsis thaliana (Mouse-ear cress),3702,"DNA binding, DNA-binding transcription factor activity",nan,Nucleus
D8RWE8,62,,Uncharacterized protein WOX7-2,Selaginella moellendorffii (Spikemoss),88036,"DNA binding, DNA-binding transcription factor activity",nan,Nucleus
A0A2K1ICB3,63,,Homeobox domain-containing protein,Physcomitrium patens (Spreading-leaved earth moss) (Physcomitrella patens),3218,"DNA binding, DNA-binding transcription factor activity",nan,Nucleus
C1E8G9,62,8244181,Homeobox domain-containing protein,Micromonas commoda (strain RCC299 / NOUM17 / CCMP2709) (Picoplanktonic green alga),296587,"DNA binding, DNA-binding transcription factor activity",nan,Nucleus
