Protein ID,Identified Length,Gene ID,Protein Name,Organism Name,Taxonomic ID,Molecular Function-GO Annot,Biological processes-GO Annot,Cellular Component-Go Annot
A0A0C9VYW8,176,,"Unplaced genomic scaffold SPHSTscaffold_43, whole genome shotgun sequence",Sphaerobolus stellatus (strain SS14),990650,"GTPase activity, GTP binding",nan,nan
A0A0D7AEE8,176,,Rab GTPase,Fistulina hepatica ATCC 64428,1128425,"GTPase activity, GTP binding",nan,nan
A0A161HH49,176,30034801,Rab family GTPase YPT52,Sugiyamaella lignohabitans,796027,"GTPase activity, GTP binding",nan,nan
A0A183IIU3,176,,PPIase cyclophilin-type domain-containing protein,Soboliphyme baturini,241478,"GTPase activity, GTP binding, peptidyl-prolyl cis-trans isomerase activity",protein folding,nan
A0A1J4JIR6,176,,Vacuolar protein sorting-associated protein 21,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A210R6Y9,176,,Ras-related protein RIC1,Mizuhopecten yessoensis (Japanese scallop) (Patinopecten yessoensis),6573,"GTPase activity, GTP binding",nan,nan
A0A267G4N6,176,,Uncharacterized protein,Macrostomum lignano,282301,"GTPase activity, GTP binding",nan,nan
A0A3N4LAL6,176,,Ras-domain-containing protein,Terfezia boudieri ATCC MYA-4762,1051890,"GTPase activity, GTP binding",nan,nan
A0A3N4LU55,176,,Ras-domain-containing protein,Terfezia boudieri ATCC MYA-4762,1051890,"GTPase activity, GTP binding",nan,nan
A0A545A8B8,176,,Uncharacterized protein,Golovinomyces magnicellulatus,62714,"GTPase activity, GTP binding",nan,nan
A8NK96,176,6010900,GTP-binding protein ypt7,Coprinopsis cinerea (strain Okayama-7 / 130 / ATCC MYA-4618 / FGSC 9003) (Inky cap fungus) (Hormographiella aspergillata),240176,"GTPase activity, GTP binding",nan,nan
D8LKI8,176,,"Divergent RAB-like GTPase, N-terminal myristoylation predicted by ExPASy Myristoylator",Ectocarpus siliculosus (Brown alga) (Conferva siliculosa),2880,"GTPase activity, GTP binding",nan,nan
F0YEW4,176,20218272,Ras-related protein Rab,Aureococcus anophagefferens (Harmful bloom alga),44056,"GTPase activity, GTP binding",vesicle-mediated transport,"Golgi apparatus, Other locations"
F4RDY2,176,18928971,Uncharacterized protein,Melampsora larici-populina (strain 98AG31 / pathotype 3-4-7) (Poplar leaf rust fungus),747676,"GTPase activity, GTP binding",nan,nan
G0R5Z5,176,14903166,Uncharacterized protein,Ichthyophthirius multifiliis (strain G5) (White spot disease agent) (Ich),857967,"GTPase activity, GTP binding",nan,Other locations
K8FCK5,176,19011904,Uncharacterized protein,Bathycoccus prasinos,41875,"GTPase activity, GTP binding",nan,nan
T1FQ62,176,20210959,Uncharacterized protein,Helobdella robusta (Californian leech),6412,"GDP binding, GTPase activity, GTP binding","negative regulation of cell migration, Rap protein signal transduction",Plasma Membrane
U7Q6G0,176,,Uncharacterized protein,Sporothrix schenckii (strain ATCC 58251 / de Perez 2211183) (Rose-picker's disease fungus),1391915,"GTPase activity, GTP binding",nan,nan
W4YDN3,176,,Uncharacterized protein,,,nan,nan,nan
A0A078AI54,177,,Ras-related protein rabf1-like,Stylonychia lemnae (Ciliate),5949,"GTPase activity, GTP binding",nan,nan
A0A168DIM2,177,,Ras-related protein,Ascosphaera apis ARSEF 7405,392613,"GTPase activity, GTP binding",endosomal vesicle fusion,Endosome
A0A1D2N2V0,177,,Ras-related protein Rab-14,Orchesella cincta (Springtail),48709,"GTPase activity, GTP binding",nan,nan
A0A2K3N7H4,177,,Ras-related protein RAB7-like,Trifolium pratense (Red clover),57577,"GTPase activity, GTP binding",nan,nan
A0A397UBB2,177,,GTP-binding protein ypt5,Gigaspora rosea,44941,"GTPase activity, GTP binding",nan,nan
A0A4C1V7Q6,177,,Ras-related protein Rab-21,Eumeta variegata (Bagworm moth) (Eumeta japonica),151549,"GTPase activity, GTP binding",nan,nan
A0A4Z2IUD6,177,,Ras-related protein Rab-14,Liparis tanakae (Tanaka's snailfish),230148,"GTPase activity, GTP binding","defense response to bacterium, endocytic recycling, Golgi to endosome transport, phagosome maturation","Cytosol, Endosome, Golgi apparatus, Other locations"
C4R771,177,8200890,GTPase required for transport during endocytosis and for correct sorting of vacuolar hydrolases,Komagataella phaffii (strain GS115 / ATCC 20864) (Yeast) (Pichia pastoris),644223,"GTPase activity, GTP binding",nan,nan
D6XLJ7,177,3659462,"Small GTP-binding protein Rab7, putative",Trypanosoma brucei brucei (strain 927/4 GUTat10.1),185431,"GTPase activity, GTP binding",small GTPase mediated signal transduction,Endosome
F0XWD6,177,20219019,Uncharacterized protein,Aureococcus anophagefferens (Harmful bloom alga),44056,"GTPase activity, GTP binding",nan,nan
G0R2Z6,177,14904229,"Rab6-family small gtpase, putative",Ichthyophthirius multifiliis (strain G5) (White spot disease agent) (Ich),857967,"GTPase activity, GTP binding",nan,Other locations
Q388V0,177,3661542,Ras-related protein rab-5,Trypanosoma brucei brucei (strain 927/4 GUTat10.1),185431,"GTPase activity, GTP binding","intracellular protein transport, small GTPase mediated signal transduction","Endosome, Other locations"
A0A078A3Y3,178,,Small gtp-binding protein domain containing protein,Stylonychia lemnae (Ciliate),5949,"GTPase activity, GTP binding",nan,nan
A0A0C3C9P4,178,,Uncharacterized protein,Piloderma croceum (strain F 1598),765440,"GTPase activity, GTP binding",nan,nan
A0A177EJ06,178,,Uncharacterized protein,Nematocida displodere,1805483,"GTPase activity, GTP binding",nan,nan
A0A1J4K1K0,178,,Ras-related protein YPTC6,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1J4KAV5,178,,GTP-binding protein YPT6,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A1Z5JGJ8,178,,Ras-related protein Rab-7A,Fistulifera solaris (Oleaginous diatom),1519565,"GTPase activity, GTP binding",nan,nan
A0A226F458,178,,Ras-related protein Rab-1D,Folsomia candida (Springtail),158441,"GTPase activity, GTP binding",nan,nan
A0A2N1J8T6,178,,Uncharacterized protein,Malassezia vespertilionis,2020962,"GTPase activity, GTP binding",nan,nan
A0A5M3N6M7,178,19200603,GTP-binding protein RAB5,Coniophora puteana (strain RWD-64-598) (Brown rot fungus),741705,"GTPase activity, GTP binding",nan,nan
D6XLL1,178,3659476,Small GTP-binding protein Rab18,Trypanosoma brucei brucei (strain 927/4 GUTat10.1),185431,"GTPase activity, GTP binding","protein secretion, regulation of exocytosis, small GTPase mediated signal transduction, vesicle docking involved in exocytosis",Other locations
D7G6B4,178,,"Rab11B, RAB family GTPase",Ectocarpus siliculosus (Brown alga) (Conferva siliculosa),2880,"GTPase activity, GTP binding",nan,nan
G7DYG4,178,26268233,Uncharacterized protein,Mixia osmundae (strain CBS 9802 / IAM 14324 / JCM 22182 / KY 12970),764103,"GTPase activity, GTP binding",nan,nan
H3GC27,178,,Uncharacterized protein,Phytophthora ramorum (Sudden oak death agent),164328,"GTPase activity, GTP binding",intracellular protein transport,Other locations
J4HSP4,178,24093958,Uncharacterized protein,Fibroporia radiculosa,599839,"GTPase activity, GTP binding",vacuole organization,nan
U5GZK3,178,,"Rab family, other",Microbotryum lychnidis-dioicae (strain p1A1 Lamole / MvSl-1064) (Anther smut fungus),683840,"GTPase activity, GTP binding",vacuole organization,nan
X6P301,178,,Rab family small GTPase,Reticulomyxa filosa,46433,"GTPase activity, GTP binding",nan,Other locations
A0A077ZRY8,179,,Gtp-binding protein,Stylonychia lemnae (Ciliate),5949,"GTPase activity, GTP binding",nan,nan
A0A0E9NEX6,179,30188813,Uncharacterized protein,Saitoella complicata (strain BCRC 22490 / CBS 7301 / JCM 7358 / NBRC 10748 / NRRL Y-17804),698492,"GTPase activity, GTP binding","endocytosis, Golgi to endosome transport, late endosome to vacuole transport via multivesicular body sorting pathway, multivesicular body assembly, protein localization to endosome, protein targeting to vacuole, reticulophagy, vacuole inheritance","Cytosol, Endosome"
A0A0N4WMD1,179,,Uncharacterized protein,Haemonchus placei (Barber's pole worm),6290,"GTPase activity, GTP binding",nan,nan
A0A168LP03,179,,Uncharacterized protein,Absidia glauca (Pin mould),4829,"GTPase activity, GTP binding",nan,nan
A0A1J4KCW0,179,,Ras-related protein Rab-7b,Tritrichomonas foetus,1144522,"GTPase activity, GTP binding",nan,nan
A0A369GLZ6,179,,Uncharacterized protein,Ophiocordyceps camponoti-leonardi (nom. inval.),2039875,"GTPase activity, GTP binding",nan,nan
A0A544ZV83,179,,Uncharacterized protein,Golovinomyces magnicellulatus,62714,"GTPase activity, GTP binding",nan,nan
F9WEJ2,179,,"WGS project CAEQ00000000 data, annotated contig 275",Trypanosoma congolense (strain IL3000),1068625,"GTPase activity, GTP binding",nan,nan
L8GX96,179,14917242,Ras-related protein Rab,Acanthamoeba castellanii str. Neff,1257118,"GTPase activity, GTP binding",vesicle-mediated transport,"Golgi apparatus, Other locations"
W2TC77,179,25350183,Ras family protein,Necator americanus (Human hookworm),51031,"GTPase activity, GTP binding",Rab protein signal transduction,nan
A0A0H2RQP8,180,,Ras-domain-containing protein,Schizopora paradoxa,27342,"GTPase activity, GTP binding",nan,nan
A0A132A5L1,180,,RAS oncogene RAB34-like protein,Sarcoptes scabiei (Itch mite) (Acarus scabiei),52283,"GTPase activity, GTP binding",nan,nan
A0A168RG53,180,,Uncharacterized protein,Absidia glauca (Pin mould),4829,"GTPase activity, GTP binding",nan,nan
A0A1E3QDN4,180,,Uncharacterized protein,Lipomyces starkeyi NRRL Y-11557,675824,"GTPase activity, GTP binding",nan,nan
A0A1Y1Z3T9,180,,Putative VPS21-Rab5-like GTPase,Basidiobolus meristosporus CBS 931.73,1314790,"GTPase activity, GTP binding",nan,nan
A0A1Y1ZC38,180,,Uncharacterized protein,Basidiobolus meristosporus CBS 931.73,1314790,"GTPase activity, GTP binding",nan,nan
A0A5S9Y2F6,180,,Uncharacterized protein,Arabidopsis thaliana (Mouse-ear cress),3702,"GTPase activity, GTP binding",nan,nan
D5GE80,180,9185479,Uncharacterized protein,Tuber melanosporum (strain Mel28) (Perigord black truffle),656061,"GTPase activity, GTP binding",nan,nan
Q1JSY8,180,,Rab5B protein,Toxoplasma gondii,5811,"GTPase activity, GTP binding",nan,nan
A0A137NYT7,181,,Ras family protein,Conidiobolus coronatus (strain ATCC 28846 / CBS 209.66 / NRRL 28638) (Delacroixia coronata),796925,"GTPase activity, GTP binding","endocytosis, Golgi to endosome transport, late endosome to vacuole transport via multivesicular body sorting pathway, multivesicular body assembly, protein localization to endosome, protein targeting to vacuole, reticulophagy, vacuole inheritance","Cytosol, Endosome"
A0A139AMT8,181,,Ras-domain-containing protein,Gonapodya prolifera (strain JEL478) (Monoblepharis prolifera),1344416,"GTPase activity, GTP binding",nan,nan
A0A1B8GVM7,181,28835425,Uncharacterized protein,Pseudogymnoascus verrucosus,342668,"GTPase activity, GTP binding",nan,nan
A0A1Y2HJ70,181,,p-loop containing nucleoside triphosphate hydrolase protein,Catenaria anguillulae PL171,765915,"GTPase activity, GTP binding",nan,nan
A0A2P4TH88,181,,Uncharacterized protein,Bambusicola thoracicus (Chinese bamboo-partridge) (Perdix thoracica),9083,"GTPase activity, GTP binding",nan,nan
A0A0C2X077,182,,Uncharacterized protein,Amanita muscaria Koide BX008,946122,"GTPase activity, GTP binding",nan,nan
A0A1C7MEW4,182,,Ras-related protein Rab-11A,Grifola frondosa (Maitake) (Polyporus frondosus),5627,"GTPase activity, GTP binding",nan,nan
A0A1E3PHC6,182,,p-loop containing nucleoside triphosphate hydrolase protein,Nadsonia fulvescens var. elongata DSM 6958,857566,"GTPase activity, GTP binding",vacuole organization,nan
A0A1Y1S957,182,,RAH1C,Enterospora canceri,1081671,"GTPase activity, GTP binding",nan,nan
A0A5K4F161,182,,Uncharacterized protein,Schistosoma mansoni (Blood fluke),6183,"calcium ion binding, GTPase activity, GTP binding",nan,nan
B5YMG2,182,7448968,Canine-like rab-type small G protein,Thalassiosira pseudonana (Marine diatom) (Cyclotella nana),35128,"GTPase activity, GTP binding",intracellular protein transport,"Endosome, Other locations"
F0V7S5,182,13445815,"GTP-binding protein, putative",Neospora caninum (strain Liverpool),572307,"GTPase activity, GTP binding",nan,nan
X6M2J5,182,,Uncharacterized protein,Reticulomyxa filosa,46433,"GTPase activity, GTP binding",nan,Other locations
A0A024UAY6,183,20082332,Uncharacterized protein,Aphanomyces invadans,157072,"GTPase activity, GTP binding",nan,nan
A0A0K6FQJ4,183,,GTP-binding protein YPTC4 [Chlamydomonas reinhardtii],Rhizoctonia solani,456999,"GTPase activity, GTP binding",nan,nan
A0A2G8KMD3,183,,Putative ras-related protein,Stichopus japonicus (Sea cucumber),307972,"GTPase activity, GTP binding",nan,nan
A0A2K3MMC6,183,,Ras-related protein RAB7-like,Trifolium pratense (Red clover),57577,"GTPase activity, GTP binding",nan,nan
A0A3S1BD86,183,,Uncharacterized protein,Elysia chlorotica (Eastern emerald elysia) (Sea slug),188477,"GTPase activity, GTP binding",nan,nan
A0A4T0FQE2,183,,Uncharacterized protein,Wallemia hederae,1540922,"GTPase activity, GTP binding",nan,nan
A0A507F2H4,183,,Uncharacterized protein,Chytriomyces confervae,246404,"GTPase activity, GTP binding",nan,nan
A0A553NCX7,183,,Uncharacterized protein,Tigriopus californicus (Marine copepod),6832,"GTPase activity, GTP binding",nan,nan
H3G5K5,183,,Uncharacterized protein,Phytophthora ramorum (Sudden oak death agent),164328,"GTPase activity, GTP binding",nan,Endosome
Q010X7,183,9831810,"Small GTPase superfamily, Rho type",Ostreococcus tauri,70448,"GTPase activity, GTP binding",intracellular protein transport,Other locations
R7YP38,183,19899980,"Rab family, other",Coniosporium apollinis (strain CBS 100218) (Rock-inhabiting black yeast),1168221,"GTPase activity, GTP binding","endocytosis, Golgi to endosome transport, late endosome to vacuole transport via multivesicular body sorting pathway, multivesicular body assembly, protein localization to endosome, protein targeting to vacuole, reticulophagy, vacuole inheritance","Cytosol, Endosome"
A0A2G5B6K2,184,,Ras-domain-containing protein,Coemansia reversa (strain ATCC 12441 / NRRL 1564),763665,"GTPase activity, GTP binding",nan,nan
A0A4P9WH09,184,,P-loop containing nucleoside triphosphate hydrolase protein,Blyttiomyces helicus,388810,"GTPase activity, GTP binding",nan,nan
B8C6H4,184,7443464,Uncharacterized protein,Thalassiosira pseudonana (Marine diatom) (Cyclotella nana),35128,"GTPase activity, GTP binding",nan,nan
X6M9J1,184,,Rab21-family small GTPase,Reticulomyxa filosa,46433,"GTPase activity, GTP binding",nan,nan
A0A0D2AI17,185,27310906,Uncharacterized protein,Verruconis gallopava,253628,"GTPase activity, GTP binding",nan,nan
A0A0R0LZA3,185,,Putative Ras small GTPase,Pseudoloma neurophilia,146866,"GTPase activity, GTP binding",nan,nan
A0A1D2NG78,185,,Ras-related protein RABA2a,Orchesella cincta (Springtail),48709,"GTPase activity, GTP binding",nan,nan
A0A2T0FGK6,185,,Vacuolar protein sorting-associated protein 21,Wickerhamiella sorbophila,45607,"GTPase activity, GTP binding",nan,nan
A0A2T7NUU3,185,,Ras-related protein Rab,Pomacea canaliculata (Golden apple snail),400727,"GTPase activity, GTP binding",vesicle-mediated transport,"Golgi apparatus, Other locations"
A0A4S2LY73,185,,Uncharacterized protein,Opisthorchis felineus,147828,"GTPase activity, GTP binding",nan,nan
A0A4Y9XQJ0,185,,Uncharacterized protein,Dentipellis fragilis,205917,"GTPase activity, GTP binding",nan,nan
A0A5C3QYC1,185,,P-loop containing nucleoside triphosphate hydrolase protein,Pterula gracilis,1884261,"GTPase activity, GTP binding",nan,nan
F4RRG0,185,18934853,Uncharacterized protein,Melampsora larici-populina (strain 98AG31 / pathotype 3-4-7) (Poplar leaf rust fungus),747676,"GTPase activity, GTP binding",nan,nan
G4N8I6,185,2684396,Vacuolar protein sorting-associated protein 21,Magnaporthe oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958) (Rice blast fungus) (Pyricularia oryzae),242507,"GTPase activity, GTP binding",nan,nan
L8GY91,185,14918966,Ras subfamily protein,Acanthamoeba castellanii str. Neff,1257118,"GTPase activity, GTP binding",nan,nan
A0A2A9NH11,186,,Uncharacterized protein,Amanita thiersii Skay4041,703135,"GTPase activity, GTP binding",nan,nan
D5GIF6,186,9184657,Uncharacterized protein,Tuber melanosporum (strain Mel28) (Perigord black truffle),656061,"GTPase activity, GTP binding",nan,nan
A0A078A2I4,187,,Rab-protein 10,Stylonychia lemnae (Ciliate),5949,"GTPase activity, GTP binding",nan,nan
A0A0F4ZAI9,187,,Uncharacterized protein,Thielaviopsis punctulata,72032,"GTPase activity, GTP binding","endocytosis, Golgi to endosome transport, late endosome to vacuole transport via multivesicular body sorting pathway, multivesicular body assembly, protein localization to endosome, protein targeting to vacuole, reticulophagy, vacuole inheritance","Cytosol, Endosome"
A0A4P9XMJ8,187,,Ras-domain-containing protein,Thamnocephalis sphaerospora,78915,"GTPase activity, GTP binding",nan,nan
A0A6G1GEL2,187,,Ras-domain-containing protein,Eremomyces bilateralis CBS 781.70,1392243,"GTPase activity, GTP binding",nan,nan
